,time,open,high,low,close,tick_volume,spread,real_volume
11739,1545343200,1262.57,1263.94,1262.4,1263.2,1455,20,0
11740,1545345000,1263.2,1263.2,1260.13,1260.92,1367,15,0
11741,1545346800,1260.92,1261.05,1259.62,1260.52,438,23,0
11742,1545348600,1260.52,1260.52,1259.67,1259.69,440,20,0
11743,1545350400,1260.3,1262.69,1253.87,1255.6,103617,0,0
11744,1545354000,1260.51,1260.96,1260.21,1260.9,247,28,0
11745,1545355800,1260.9,1261.97,1260.8,1261.96,356,24,0
11746,1545357600,1261.86,1262.54,1261.45,1262.04,346,24,0
11747,1545359400,1262.09,1262.55,1261.25,1261.57,435,24,0
11748,1545361200,1261.57,1261.68,1259.98,1260.48,561,24,0
11749,1545363000,1260.48,1261.08,1260.38,1260.98,409,24,0
11750,1545364800,1260.98,1261.38,1260.38,1260.57,595,24,0
11751,1545366600,1260.57,1260.66,1259.88,1260.49,664,24,0
11752,1545368400,1260.49,1260.73,1259.98,1260.25,546,24,0
11753,1545370200,1260.35,1260.49,1259.83,1260.27,333,24,0
11754,1545372000,1260.17,1260.28,1259.28,1259.4,384,24,0
11755,1545373800,1259.4,1260.02,1258.97,1259.3,611,24,0
11756,1545375600,1259.29,1259.7,1258.95,1259.45,458,24,0
11757,1545377400,1259.45,1259.81,1258.75,1259.34,387,24,0
11758,1545379200,1259.34,1259.55,1258.64,1259.13,554,21,0
11759,1545381000,1259.17,1259.86,1258.71,1259.53,636,20,0
11760,1545382800,1259.53,1261.07,1259.49,1260.93,1150,19,0
11761,1545384600,1260.93,1261.65,1260.85,1261.41,1136,19,0
11762,1545386400,1261.38,1262.7,1260.6,1261.79,1627,18,0
11763,1545388200,1261.8,1262.12,1259.16,1259.22,1399,15,0
11764,1545390000,1259.16,1259.48,1256.77,1258.61,2079,15,0
11765,1545391800,1258.62,1258.65,1257.41,1257.41,1350,21,0
11766,1545393600,1257.45,1258.02,1256.08,1257.87,1551,19,0
11767,1545395400,1257.89,1258.07,1257.04,1257.72,1025,20,0
11768,1545397200,1257.72,1260.73,1256.15,1259.81,1381,19,0
11769,1545399000,1259.81,1260.36,1258.92,1260.12,945,21,0
11770,1545400800,1260.11,1260.31,1258.96,1259.3,1160,21,0
11771,1545402600,1259.34,1260.22,1259.13,1259.8,1039,20,0
11772,1545404400,1259.8,1261.56,1259.1,1261.09,1795,19,0
11773,1545406200,1261.16,1262.09,1260.36,1260.76,1766,21,0
11774,1545408000,1260.76,1261.16,1258.57,1260.53,1595,18,0
11775,1545409800,1260.53,1260.86,1257.89,1257.97,2703,15,0
11776,1545411600,1257.97,1259.55,1256.81,1258.9,3133,15,0
11777,1545413400,1258.89,1259.64,1257.42,1259.11,2647,15,0
11778,1545415200,1259.08,1259.95,1258.95,1258.97,2110,15,0
11779,1545417000,1258.97,1259.06,1256.81,1257.63,2123,15,0
11780,1545418800,1257.63,1257.93,1256.92,1257.26,759,15,0
11781,1545420600,1257.26,1257.58,1256.74,1257.05,931,15,0
11782,1545422400,1257.05,1257.5,1253.85,1254.71,1874,15,0
11783,1545424200,1254.75,1255.26,1253.86,1255.25,995,15,0
11784,1545426000,1255.25,1255.87,1254.74,1255.83,762,20,0
11785,1545427800,1255.83,1256.43,1255.3,1255.36,781,16,0
11786,1545429600,1255.36,1255.84,1255.1,1255.12,639,15,0
11787,1545431400,1255.13,1255.72,1254.77,1255.42,623,15,0
11788,1545433200,1255.42,1255.78,1255.14,1255.17,427,22,0
11789,1545435000,1255.17,1255.9,1255.16,1255.38,258,23,0
11790,1545609600,1257.4,1269.5,1257.04,1268.8,75839,0,0
11791,1545613200,1258.48,1259.02,1257.92,1258.19,514,25,0
11792,1545615000,1258.34,1258.85,1257.89,1258.78,424,24,0
11793,1545616800,1258.78,1261.03,1258.68,1260.8,470,23,0
11794,1545618600,1260.8,1261.12,1260.31,1260.51,524,21,0
11795,1545620400,1260.51,1261.55,1260.13,1260.43,704,20,0
11796,1545622200,1260.43,1260.91,1260.15,1260.89,559,17,0
11797,1545624000,1260.89,1262.18,1260.68,1262.08,693,21,0
11798,1545625800,1262.18,1263.89,1262.16,1263.89,679,15,0
11799,1545627600,1263.88,1264.28,1263.23,1263.53,604,22,0
11800,1545629400,1263.53,1264.04,1263.24,1263.94,469,20,0
11801,1545631200,1263.95,1264.25,1263.12,1263.87,637,15,0
11802,1545633000,1263.86,1264.26,1263.45,1263.95,529,22,0
11803,1545634800,1263.99,1264.15,1263.45,1263.83,467,23,0
11804,1545636600,1263.83,1263.94,1262.75,1263.4,649,21,0
11805,1545638400,1263.45,1263.61,1262.77,1262.86,606,21,0
11806,1545640200,1262.9,1262.99,1262.07,1262.99,600,21,0
11807,1545642000,1262.99,1263.77,1262.92,1263.17,960,22,0
11808,1545643800,1263.17,1263.41,1262.52,1262.57,655,19,0
11809,1545645600,1262.55,1265.31,1261.89,1264.23,1587,15,0
11810,1545647400,1264.24,1264.63,1262.35,1263.46,851,21,0
11811,1545649200,1263.47,1263.97,1262.5,1262.59,865,20,0
11812,1545651000,1262.59,1263.24,1261.5,1262.1,804,22,0
11813,1545652800,1262.09,1262.51,1261.83,1262.14,661,23,0
11814,1545654600,1262.22,1262.26,1259.29,1260.02,795,21,0
11815,1545656400,1260.03,1261.23,1259.77,1260.71,1050,21,0
11816,1545658200,1260.7,1261.23,1260.29,1260.89,776,22,0
11817,1545660000,1260.89,1263.11,1260.74,1262.61,1207,15,0
11818,1545661800,1262.61,1262.65,1261.21,1262.31,805,21,0
11819,1545663600,1262.31,1263.45,1261.45,1261.81,1430,21,0
11820,1545665400,1261.81,1263.62,1261.51,1263.11,1463,15,0
11821,1545667200,1263.11,1264.63,1262.35,1264.5,1531,17,0
11822,1545669000,1264.5,1266.79,1264.43,1266.29,1930,15,0
11823,1545670800,1266.25,1267.19,1265.69,1266.56,1911,17,0
11824,1545672600,1266.56,1266.6,1264.99,1265.8,1554,15,0
11825,1545674400,1265.8,1267.79,1265.05,1267.23,1394,16,0
